station_id,doy,h24_n,h24_mean,h24_p10,h24_p25,h24_p50,h24_p75,h24_p90,h24_p6freq,h48_n,h48_mean,h48_p10,h48_p25,h48_p50,h48_p75,h48_p90,h72_n,h72_mean,h72_p10,h72_p25,h72_p50,h72_p75,h72_p90
coronet-peak:NZ:ERA5,255,510,0.421,0.0,0.0,0.0,0.248,1.157,0.0039,510,0.851,0.0,0.0,0.055,0.903,2.701,510,1.273,0.0,0.0,0.276,1.344,4.638
coronet-peak:NZ:ERA5,256,510,0.43,0.0,0.0,0.0,0.248,1.163,0.0039,510,0.851,0.0,0.0,0.055,0.882,2.701,510,1.288,0.0,0.0,0.276,1.35,4.746
coronet-peak:NZ:ERA5,257,510,0.421,0.0,0.0,0.0,0.248,1.157,0.0039,510,0.858,0.0,0.0,0.055,0.875,2.706,510,1.291,0.0,0.0,0.289,1.406,4.489
coronet-peak:NZ:ERA5,258,510,0.437,0.0,0.0,0.0,0.248,1.218,0.0039,510,0.869,0.0,0.0,0.083,0.937,2.759,510,1.323,0.0,0.0,0.317,1.536,4.489
coronet-peak:NZ:ERA5,259,510,0.433,0.0,0.0,0.0,0.276,1.218,0.002,510,0.887,0.0,0.0,0.083,1.02,2.789,510,1.329,0.0,0.0,0.331,1.626,4.467
coronet-peak:NZ:ERA5,260,510,0.454,0.0,0.0,0.0,0.296,1.323,0.0039,510,0.896,0.0,0.0,0.083,1.047,2.789,510,1.334,0.0,0.0,0.331,1.626,4.415
coronet-peak:NZ:ERA5,261,510,0.442,0.0,0.0,0.0,0.248,1.323,0.0039,510,0.879,0.0,0.0,0.083,1.02,2.624,510,1.315,0.0,0.0,0.331,1.543,4.081
coronet-peak:NZ:ERA5,262,510,0.437,0.0,0.0,0.0,0.248,1.353,0.0039,510,0.873,0.0,0.0,0.055,0.999,2.624,510,1.297,0.0,0.0,0.303,1.543,4.081
coronet-peak:NZ:ERA5,263,510,0.436,0.0,0.0,0.0,0.248,1.408,0.0039,510,0.859,0.0,0.0,0.055,0.875,2.593,510,1.285,0.0,0.0,0.276,1.516,4.126
coronet-peak:NZ:ERA5,264,510,0.423,0.0,0.0,0.0,0.248,1.323,0.0059,510,0.849,0.0,0.0,0.055,0.854,2.599,510,1.276,0.0,0.0,0.248,1.509,4.126
coronet-peak:NZ:ERA5,265,510,0.426,0.0,0.0,0.0,0.248,1.323,0.0059,510,0.852,0.0,0.0,0.055,0.882,2.541,510,1.266,0.0,0.0,0.276,1.619,3.98
coronet-peak:NZ:ERA5,266,510,0.427,0.0,0.0,0.0,0.303,1.298,0.0059,510,0.84,0.0,0.0,0.055,0.882,2.483,510,1.22,0.0,0.0,0.262,1.509,3.941
coronet-peak:NZ:ERA5,267,510,0.413,0.0,0.0,0.0,0.303,1.298,0.0059,510,0.793,0.0,0.0,0.055,0.875,2.232,510,1.185,0.0,0.0,0.248,1.578,3.583
coronet-peak:NZ:ERA5,268,510,0.38,0.0,0.0,0.0,0.296,1.295,0.0039,510,0.771,0.0,0.0,0.055,0.909,2.232,510,1.157,0.0,0.0,0.248,1.578,3.481
coronet-peak:NZ:ERA5,269,510,0.391,0.0,0.0,0.0,0.289,1.323,0.0039,510,0.777,0.0,0.0,0.055,0.971,2.232,510,1.153,0.0,0.0,0.248,1.647,3.481
coronet-peak:NZ:ERA5,270,510,0.385,0.0,0.0,0.0,0.303,1.323,0.0059,510,0.762,0.0,0.0,0.055,0.992,2.207,510,1.142,0.0,0.0,0.248,1.695,3.31
coronet-peak:NZ:ERA5,271,510,0.377,0.0,0.0,0.0,0.303,1.323,0.0059,510,0.757,0.0,0.0,0.055,0.93,2.18,510,1.117,0.0,0.0,0.234,1.667,3.095
coronet-peak:NZ:ERA5,272,510,0.38,0.0,0.0,0.0,0.303,1.381,0.0059,510,0.74,0.0,0.0,0.0,0.903,2.18,510,1.096,0.0,0.0,0.193,1.598,2.985
coronet-peak:NZ:ERA5,273,510,0.36,0.0,0.0,0.0,0.269,1.298,0.0059,510,0.716,0.0,0.0,0.0,0.854,2.18,510,1.06,0.0,0.0,0.193,1.406,2.927
coronet-peak:NZ:ERA5,274,510,0.356,0.0,0.0,0.0,0.248,1.295,0.0059,510,0.7,0.0,0.0,0.0,0.847,2.177,510,1.041,0.0,0.0,0.193,1.399,2.927
coronet-peak:NZ:ERA5,275,510,0.344,0.0,0.0,0.0,0.248,1.27,0.0039,510,0.685,0.0,0.0,0.0,0.827,2.177,510,1.022,0.0,0.0,0.193,1.371,2.921
coronet-peak:NZ:ERA5,276,510,0.341,0.0,0.0,0.0,0.241,1.133,0.0039,510,0.678,0.0,0.0,0.0,0.813,2.18,510,1.043,0.0,0.0,0.152,1.344,3.227
coronet-peak:NZ:ERA5,277,510,0.337,0.0,0.0,0.0,0.193,1.102,0.0039,510,0.702,0.0,0.0,0.0,0.772,2.205,510,1.091,0.0,0.0,0.138,1.371,3.343
coronet-peak:NZ:ERA5,278,510,0.365,0.0,0.0,0.0,0.193,1.133,0.0059,510,0.754,0.0,0.0,0.0,0.854,2.243,510,1.144,0.0,0.0,0.138,1.426,3.472
coronet-peak:NZ:ERA5,279,510,0.389,0.0,0.0,0.0,0.248,1.295,0.0039,510,0.779,0.0,0.0,0.014,0.882,2.345,510,1.18,0.0,0.0,0.179,1.557,3.583
coronet-peak:NZ:ERA5,280,510,0.39,0.0,0.0,0.0,0.269,1.298,0.0039,510,0.791,0.0,0.0,0.0,0.93,2.425,510,1.193,0.0,0.0,0.138,1.406,3.698
coronet-peak:NZ:ERA5,281,510,0.401,0.0,0.0,0.0,0.248,1.328,0.0039,510,0.803,0.0,0.0,0.0,0.827,2.456,510,1.203,0.0,0.0,0.138,1.406,3.754
coronet-peak:NZ:ERA5,282,510,0.402,0.0,0.0,0.0,0.241,1.298,0.0039,510,0.802,0.0,0.0,0.0,0.827,2.491,510,1.194,0.0,0.0,0.138,1.371,3.754
coronet-peak:NZ:ERA5,283,510,0.401,0.0,0.0,0.0,0.22,1.298,0.0039,510,0.793,0.0,0.0,0.028,0.744,2.456,510,1.181,0.0,0.0,0.138,1.288,3.754
coronet-peak:NZ:ERA5,284,510,0.392,0.0,0.0,0.0,0.22,1.27,0.0059,510,0.78,0.0,0.0,0.028,0.703,2.428,510,1.165,0.0,0.0,0.152,1.288,3.698
coronet-peak:NZ:ERA5,285,510,0.388,0.0,0.0,0.0,0.193,1.188,0.0039,510,0.773,0.0,0.0,0.028,0.661,2.456,510,1.168,0.0,0.0,0.193,1.35,3.754
coronet-peak:NZ:ERA5,286,510,0.385,0.0,0.0,0.0,0.186,1.218,0.0039,510,0.781,0.0,0.0,0.028,0.737,2.593,510,1.176,0.0,0.0,0.179,1.35,3.875
coronet-peak:NZ:ERA5,287,510,0.395,0.0,0.0,0.0,0.193,1.27,0.0039,510,0.791,0.0,0.0,0.028,0.744,2.734,510,1.179,0.0,0.0,0.179,1.35,3.875
coronet-peak:NZ:ERA5,288,510,0.396,0.0,0.0,0.0,0.193,1.218,0.0059,510,0.784,0.0,0.0,0.028,0.737,2.602,510,1.155,0.0,0.0,0.138,1.213,3.875
coronet-peak:NZ:ERA5,289,510,0.388,0.0,0.0,0.0,0.22,1.188,0.0059,510,0.759,0.0,0.0,0.028,0.682,2.431,510,1.123,0.0,0.0,0.138,1.206,3.803
coronet-peak:NZ:ERA5,290,510,0.371,0.0,0.0,0.0,0.165,1.133,0.0059,510,0.736,0.0,0.0,0.0,0.634,2.296,510,1.107,0.0,0.0,0.138,1.137,3.803
coronet-peak:NZ:ERA5,291,510,0.365,0.0,0.0,0.0,0.138,1.16,0.0059,510,0.736,0.0,0.0,0.0,0.627,2.373,510,1.102,0.0,0.0,0.11,1.178,3.803
coronet-peak:NZ:ERA5,292,510,0.371,0.0,0.0,0.0,0.138,1.188,0.0059,510,0.737,0.0,0.0,0.0,0.627,2.398,510,1.065,0.0,0.0,0.11,1.068,3.643
coronet-peak:NZ:ERA5,293,510,0.366,0.0,0.0,0.0,0.138,1.16,0.0059,510,0.694,0.0,0.0,0.0,0.572,2.296,510,1.008,0.0,0.0,0.083,0.985,3.45
coronet-peak:NZ:ERA5,294,510,0.328,0.0,0.0,0.0,0.11,0.995,0.0059,510,0.642,0.0,0.0,0.0,0.462,2.07,510,0.931,0.0,0.0,0.028,0.827,3.12
coronet-peak:NZ:ERA5,295,510,0.314,0.0,0.0,0.0,0.083,0.827,0.0059,510,0.603,0.0,0.0,0.0,0.413,1.767,510,0.888,0.0,0.0,0.014,0.799,2.963
coronet-peak:NZ:ERA5,296,510,0.289,0.0,0.0,0.0,0.048,0.777,0.0059,510,0.574,0.0,0.0,0.0,0.379,1.637,510,0.841,0.0,0.0,0.0,0.682,2.811
coronet-peak:NZ:ERA5,297,510,0.285,0.0,0.0,0.0,0.028,0.772,0.0059,510,0.552,0.0,0.0,0.0,0.358,1.519,510,0.795,0.0,0.0,0.0,0.606,2.761
coronet-peak:NZ:ERA5,298,510,0.267,0.0,0.0,0.0,0.028,0.639,0.0059,510,0.51,0.0,0.0,0.0,0.296,1.378,510,0.741,0.0,0.0,0.0,0.551,2.489
coronet-peak:NZ:ERA5,299,510,0.243,0.0,0.0,0.0,0.0,0.579,0.0039,510,0.474,0.0,0.0,0.0,0.248,1.378,510,0.693,0.0,0.0,0.0,0.524,2.326
coronet-peak:NZ:ERA5,300,510,0.231,0.0,0.0,0.0,0.0,0.554,0.0039,510,0.45,0.0,0.0,0.0,0.214,1.378,510,0.645,0.0,0.0,0.0,0.496,2.114
coronet-peak:NZ:ERA5,301,510,0.219,0.0,0.0,0.0,0.0,0.524,0.0039,510,0.413,0.0,0.0,0.0,0.138,1.213,510,0.591,0.0,0.0,0.0,0.434,1.959
coronet-peak:NZ:ERA5,302,510,0.195,0.0,0.0,0.0,0.0,0.389,0.0039,510,0.372,0.0,0.0,0.0,0.11,1.022,510,0.554,0.0,0.0,0.0,0.344,1.742
coronet-peak:NZ:ERA5,303,510,0.178,0.0,0.0,0.0,0.0,0.358,0.002,510,0.359,0.0,0.0,0.0,0.103,0.937,510,0.549,0.0,0.0,0.0,0.303,1.797
coronet-peak:NZ:ERA5,304,510,0.182,0.0,0.0,0.0,0.0,0.276,0.0039,510,0.372,0.0,0.0,0.0,0.055,0.937,510,0.558,0.0,0.0,0.0,0.276,1.852
coronet-peak:NZ:ERA5,305,510,0.19,0.0,0.0,0.0,0.0,0.278,0.0039,510,0.376,0.0,0.0,0.0,0.055,0.937,510,0.548,0.0,0.0,0.0,0.269,1.742
coronet-peak:NZ:ERA5,306,510,0.186,0.0,0.0,0.0,0.0,0.278,0.0039,510,0.358,0.0,0.0,0.0,0.055,0.86,510,0.501,0.0,0.0,0.0,0.248,1.626
coronet-peak:NZ:ERA5,307,510,0.172,0.0,0.0,0.0,0.0,0.276,0.0039,510,0.315,0.0,0.0,0.0,0.055,0.83,510,0.458,0.0,0.0,0.0,0.241,1.571
coronet-peak:NZ:ERA5,308,510,0.142,0.0,0.0,0.0,0.0,0.22,0.002,510,0.285,0.0,0.0,0.0,0.055,0.827,510,0.429,0.0,0.0,0.0,0.248,1.378
coronet-peak:NZ:ERA5,309,510,0.143,0.0,0.0,0.0,0.0,0.22,0.002,510,0.286,0.0,0.0,0.0,0.055,0.827,510,0.43,0.0,0.0,0.0,0.248,1.397
coronet-peak:NZ:ERA5,310,510,0.144,0.0,0.0,0.0,0.0,0.251,0.002,510,0.287,0.0,0.0,0.0,0.055,0.827,510,0.429,0.0,0.0,0.0,0.248,1.397
coronet-peak:NZ:ERA5,311,510,0.144,0.0,0.0,0.0,0.0,0.251,0.002,510,0.285,0.0,0.0,0.0,0.055,0.827,510,0.432,0.0,0.0,0.0,0.269,1.254
coronet-peak:NZ:ERA5,312,510,0.142,0.0,0.0,0.0,0.0,0.251,0.002,510,0.289,0.0,0.0,0.0,0.083,0.827,510,0.441,0.0,0.0,0.0,0.324,1.215
coronet-peak:NZ:ERA5,313,510,0.147,0.0,0.0,0.0,0.0,0.303,0.002,510,0.299,0.0,0.0,0.0,0.103,0.854,510,0.465,0.0,0.0,0.0,0.386,1.353
coronet-peak:NZ:ERA5,314,510,0.152,0.0,0.0,0.0,0.0,0.358,0.002,510,0.318,0.0,0.0,0.0,0.11,0.882,510,0.498,0.0,0.0,0.0,0.413,1.381
coronet-peak:NZ:ERA5,315,510,0.166,0.0,0.0,0.0,0.0,0.389,0.002,510,0.346,0.0,0.0,0.0,0.158,0.854,510,0.546,0.0,0.0,0.0,0.441,1.436
coronet-peak:NZ:ERA5,316,510,0.18,0.0,0.0,0.0,0.0,0.416,0.002,510,0.38,0.0,0.0,0.0,0.193,0.912,510,0.589,0.0,0.0,0.0,0.469,1.659
coronet-peak:NZ:ERA5,317,510,0.2,0.0,0.0,0.0,0.0,0.469,0.002,510,0.409,0.0,0.0,0.0,0.248,1.022,510,0.602,0.0,0.0,0.0,0.544,1.736
coronet-peak:NZ:ERA5,318,510,0.209,0.0,0.0,0.0,0.028,0.477,0.002,510,0.402,0.0,0.0,0.0,0.269,1.022,510,0.574,0.0,0.0,0.0,0.469,1.629
coronet-peak:NZ:ERA5,319,510,0.193,0.0,0.0,0.0,0.028,0.469,0.0,510,0.365,0.0,0.0,0.0,0.248,0.945,510,0.528,0.0,0.0,0.0,0.469,1.461
coronet-peak:NZ:ERA5,320,510,0.172,0.0,0.0,0.0,0.0,0.416,0.0,510,0.335,0.0,0.0,0.0,0.241,0.882,510,0.492,0.0,0.0,0.0,0.413,1.378
coronet-peak:NZ:ERA5,321,510,0.163,0.0,0.0,0.0,0.0,0.413,0.0,510,0.32,0.0,0.0,0.0,0.214,0.857,510,0.481,0.0,0.0,0.0,0.413,1.326
coronet-peak:NZ:ERA5,322,510,0.157,0.0,0.0,0.0,0.0,0.413,0.0,510,0.318,0.0,0.0,0.0,0.193,0.854,510,0.484,0.0,0.0,0.0,0.413,1.353
coronet-peak:NZ:ERA5,323,510,0.161,0.0,0.0,0.0,0.0,0.413,0.0,510,0.327,0.0,0.0,0.0,0.193,0.857,510,0.488,0.0,0.0,0.0,0.386,1.353
coronet-peak:NZ:ERA5,324,510,0.166,0.0,0.0,0.0,0.0,0.413,0.0,510,0.326,0.0,0.0,0.0,0.165,0.857,510,0.486,0.0,0.0,0.0,0.386,1.353
coronet-peak:NZ:ERA5,325,510,0.16,0.0,0.0,0.0,0.0,0.413,0.0,510,0.32,0.0,0.0,0.0,0.165,0.854,510,0.478,0.0,0.0,0.0,0.386,1.326
coronet-peak:NZ:ERA5,326,510,0.16,0.0,0.0,0.0,0.0,0.413,0.0,510,0.317,0.0,0.0,0.0,0.165,0.857,510,0.47,0.0,0.0,0.0,0.386,1.326
coronet-peak:NZ:ERA5,327,510,0.158,0.0,0.0,0.0,0.0,0.413,0.0,510,0.311,0.0,0.0,0.0,0.131,0.882,510,0.468,0.0,0.0,0.0,0.358,1.408
coronet-peak:NZ:ERA5,328,510,0.153,0.0,0.0,0.0,0.0,0.413,0.0,510,0.31,0.0,0.0,0.0,0.083,0.857,510,0.441,0.0,0.0,0.0,0.276,1.386
coronet-peak:NZ:ERA5,329,510,0.158,0.0,0.0,0.0,0.0,0.361,0.0,510,0.288,0.0,0.0,0.0,0.048,0.777,510,0.391,0.0,0.0,0.0,0.165,1.157
coronet-peak:NZ:ERA5,330,510,0.131,0.0,0.0,0.0,0.0,0.278,0.0,510,0.234,0.0,0.0,0.0,0.028,0.609,510,0.322,0.0,0.0,0.0,0.103,1.047
coronet-peak:NZ:ERA5,331,510,0.103,0.0,0.0,0.0,0.0,0.193,0.0,510,0.191,0.0,0.0,0.0,0.0,0.496,510,0.272,0.0,0.0,0.0,0.055,0.802
coronet-peak:NZ:ERA5,332,510,0.088,0.0,0.0,0.0,0.0,0.165,0.0,510,0.169,0.0,0.0,0.0,0.0,0.469,510,0.247,0.0,0.0,0.0,0.028,0.689
coronet-peak:NZ:ERA5,333,510,0.08,0.0,0.0,0.0,0.0,0.085,0.0,510,0.158,0.0,0.0,0.0,0.0,0.364,510,0.235,0.0,0.0,0.0,0.028,0.634
coronet-peak:NZ:ERA5,334,510,0.078,0.0,0.0,0.0,0.0,0.083,0.0,510,0.155,0.0,0.0,0.0,0.0,0.333,510,0.23,0.0,0.0,0.0,0.0,0.581
coronet-peak:NZ:ERA5,335,510,0.077,0.0,0.0,0.0,0.0,0.058,0.0,510,0.152,0.0,0.0,0.0,0.0,0.331,510,0.223,0.0,0.0,0.0,0.0,0.579
coronet-peak:NZ:ERA5,336,510,0.075,0.0,0.0,0.0,0.0,0.055,0.0,510,0.146,0.0,0.0,0.0,0.0,0.303,510,0.211,0.0,0.0,0.0,0.0,0.524
coronet-peak:NZ:ERA5,337,510,0.071,0.0,0.0,0.0,0.0,0.03,0.0,510,0.135,0.0,0.0,0.0,0.0,0.278,510,0.196,0.0,0.0,0.0,0.0,0.496
coronet-peak:NZ:ERA5,338,510,0.065,0.0,0.0,0.0,0.0,0.028,0.0,510,0.126,0.0,0.0,0.0,0.0,0.226,510,0.191,0.0,0.0,0.0,0.0,0.496
coronet-peak:NZ:ERA5,339,510,0.061,0.0,0.0,0.0,0.0,0.028,0.0,510,0.127,0.0,0.0,0.0,0.0,0.226,510,0.192,0.0,0.0,0.0,0.0,0.499
coronet-peak:NZ:ERA5,340,510,0.066,0.0,0.0,0.0,0.0,0.028,0.0,510,0.131,0.0,0.0,0.0,0.0,0.22,510,0.19,0.0,0.0,0.0,0.0,0.496
coronet-peak:NZ:ERA5,341,510,0.066,0.0,0.0,0.0,0.0,0.028,0.0,510,0.124,0.0,0.0,0.0,0.0,0.165,510,0.179,0.0,0.0,0.0,0.0,0.333
coronet-peak:NZ:ERA5,342,510,0.058,0.0,0.0,0.0,0.0,0.003,0.0,510,0.113,0.0,0.0,0.0,0.0,0.113,510,0.156,0.0,0.0,0.0,0.0,0.22
coronet-peak:NZ:ERA5,343,510,0.055,0.0,0.0,0.0,0.0,0.0,0.0,510,0.098,0.0,0.0,0.0,0.0,0.085,510,0.136,0.0,0.0,0.0,0.0,0.168
coronet-peak:NZ:ERA5,344,510,0.042,0.0,0.0,0.0,0.0,0.0,0.0,510,0.081,0.0,0.0,0.0,0.0,0.083,510,0.121,0.0,0.0,0.0,0.0,0.141
coronet-peak:NZ:ERA5,345,510,0.039,0.0,0.0,0.0,0.0,0.0,0.0,510,0.079,0.0,0.0,0.0,0.0,0.083,510,0.114,0.0,0.0,0.0,0.0,0.138
coronet-peak:NZ:ERA5,346,510,0.04,0.0,0.0,0.0,0.0,0.0,0.0,510,0.075,0.0,0.0,0.0,0.0,0.083,510,0.106,0.0,0.0,0.0,0.0,0.138
coronet-peak:NZ:ERA5,347,510,0.035,0.0,0.0,0.0,0.0,0.0,0.0,510,0.066,0.0,0.0,0.0,0.0,0.083,510,0.099,0.0,0.0,0.0,0.0,0.143
coronet-peak:NZ:ERA5,348,510,0.031,0.0,0.0,0.0,0.0,0.0,0.0,510,0.064,0.0,0.0,0.0,0.0,0.083,510,0.095,0.0,0.0,0.0,0.0,0.138
coronet-peak:NZ:ERA5,349,510,0.033,0.0,0.0,0.0,0.0,0.0,0.0,510,0.064,0.0,0.0,0.0,0.0,0.083,510,0.095,0.0,0.0,0.0,0.0,0.138
coronet-peak:NZ:ERA5,350,510,0.031,0.0,0.0,0.0,0.0,0.0,0.0,510,0.062,0.0,0.0,0.0,0.0,0.083,510,0.093,0.0,0.0,0.0,0.0,0.113
coronet-peak:NZ:ERA5,351,510,0.031,0.0,0.0,0.0,0.0,0.0,0.0,510,0.062,0.0,0.0,0.0,0.0,0.058,510,0.091,0.0,0.0,0.0,0.0,0.11
coronet-peak:NZ:ERA5,352,510,0.031,0.0,0.0,0.0,0.0,0.0,0.0,510,0.06,0.0,0.0,0.0,0.0,0.028,510,0.084,0.0,0.0,0.0,0.0,0.083
coronet-peak:NZ:ERA5,353,510,0.029,0.0,0.0,0.0,0.0,0.0,0.0,510,0.053,0.0,0.0,0.0,0.0,0.028,510,0.068,0.0,0.0,0.0,0.0,0.083
coronet-peak:NZ:ERA5,354,510,0.023,0.0,0.0,0.0,0.0,0.0,0.0,510,0.038,0.0,0.0,0.0,0.0,0.028,510,0.054,0.0,0.0,0.0,0.0,0.055
coronet-peak:NZ:ERA5,355,510,0.015,0.0,0.0,0.0,0.0,0.0,0.0,510,0.031,0.0,0.0,0.0,0.0,0.028,510,0.046,0.0,0.0,0.0,0.0,0.028
coronet-peak:NZ:ERA5,356,510,0.016,0.0,0.0,0.0,0.0,0.0,0.0,510,0.031,0.0,0.0,0.0,0.0,0.0,510,0.052,0.0,0.0,0.0,0.0,0.028
coronet-peak:NZ:ERA5,357,510,0.015,0.0,0.0,0.0,0.0,0.0,0.0,510,0.037,0.0,0.0,0.0,0.0,0.0,510,0.059,0.0,0.0,0.0,0.0,0.028
coronet-peak:NZ:ERA5,358,519,0.021,0.0,0.0,0.0,0.0,0.0,0.0,519,0.043,0.0,0.0,0.0,0.0,0.0,519,0.072,0.0,0.0,0.0,0.0,0.028
coronet-peak:NZ:ERA5,359,520,0.022,0.0,0.0,0.0,0.0,0.0,0.0,520,0.051,0.0,0.0,0.0,0.0,0.0,520,0.086,0.0,0.0,0.0,0.0,0.03
coronet-peak:NZ:ERA5,360,521,0.03,0.0,0.0,0.0,0.0,0.0,0.0,521,0.065,0.0,0.0,0.0,0.0,0.0,521,0.095,0.0,0.0,0.0,0.0,0.028
coronet-peak:NZ:ERA5,361,522,0.036,0.0,0.0,0.0,0.0,0.0,0.0,522,0.066,0.0,0.0,0.0,0.0,0.0,522,0.096,0.0,0.0,0.0,0.0,0.028
coronet-peak:NZ:ERA5,362,523,0.031,0.0,0.0,0.0,0.0,0.0,0.0,523,0.061,0.0,0.0,0.0,0.0,0.0,523,0.09,0.0,0.0,0.0,0.0,0.028
coronet-peak:NZ:ERA5,363,524,0.031,0.0,0.0,0.0,0.0,0.0,0.0,524,0.059,0.0,0.0,0.0,0.0,0.0,524,0.087,0.0,0.0,0.0,0.0,0.0
coronet-peak:NZ:ERA5,364,525,0.029,0.0,0.0,0.0,0.0,0.0,0.0,525,0.057,0.0,0.0,0.0,0.0,0.0,525,0.087,0.0,0.0,0.0,0.0,0.0
coronet-peak:NZ:ERA5,365,526,0.029,0.0,0.0,0.0,0.0,0.0,0.0,526,0.058,0.0,0.0,0.0,0.0,0.0,526,0.087,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,1,527,0.017,0.0,0.0,0.0,0.0,0.0,0.0,527,0.037,0.0,0.0,0.0,0.0,0.0,527,0.058,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,2,528,0.021,0.0,0.0,0.0,0.0,0.0,0.0,528,0.041,0.0,0.0,0.0,0.0,0.0,528,0.064,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,3,529,0.02,0.0,0.0,0.0,0.0,0.0,0.0,529,0.043,0.0,0.0,0.0,0.0,0.0,529,0.066,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,4,530,0.023,0.0,0.0,0.0,0.0,0.0,0.0,530,0.046,0.0,0.0,0.0,0.0,0.0,530,0.068,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,5,531,0.023,0.0,0.0,0.0,0.0,0.0,0.0,531,0.045,0.0,0.0,0.0,0.0,0.0,531,0.066,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,6,532,0.022,0.0,0.0,0.0,0.0,0.0,0.0,532,0.044,0.0,0.0,0.0,0.0,0.0,532,0.065,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,7,533,0.022,0.0,0.0,0.0,0.0,0.0,0.0,533,0.043,0.0,0.0,0.0,0.0,0.0,533,0.065,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,8,525,0.022,0.0,0.0,0.0,0.0,0.0,0.0,525,0.044,0.0,0.0,0.0,0.0,0.0,525,0.067,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,9,525,0.022,0.0,0.0,0.0,0.0,0.0,0.0,525,0.045,0.0,0.0,0.0,0.0,0.0,525,0.069,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,10,525,0.023,0.0,0.0,0.0,0.0,0.0,0.0,525,0.047,0.0,0.0,0.0,0.0,0.0,525,0.07,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,11,525,0.023,0.0,0.0,0.0,0.0,0.0,0.0,525,0.047,0.0,0.0,0.0,0.0,0.0,525,0.07,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,12,525,0.023,0.0,0.0,0.0,0.0,0.0,0.0,525,0.047,0.0,0.0,0.0,0.0,0.0,525,0.07,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,13,525,0.023,0.0,0.0,0.0,0.0,0.0,0.0,525,0.047,0.0,0.0,0.0,0.0,0.0,525,0.07,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,14,525,0.023,0.0,0.0,0.0,0.0,0.0,0.0,525,0.047,0.0,0.0,0.0,0.0,0.0,525,0.063,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,15,525,0.024,0.0,0.0,0.0,0.0,0.0,0.0,525,0.04,0.0,0.0,0.0,0.0,0.0,525,0.051,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,16,525,0.017,0.0,0.0,0.0,0.0,0.0,0.0,525,0.028,0.0,0.0,0.0,0.0,0.0,525,0.038,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,17,525,0.011,0.0,0.0,0.0,0.0,0.0,0.0,525,0.021,0.0,0.0,0.0,0.0,0.0,525,0.027,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,18,525,0.01,0.0,0.0,0.0,0.0,0.0,0.0,525,0.016,0.0,0.0,0.0,0.0,0.0,525,0.021,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,19,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.011,0.0,0.0,0.0,0.0,0.0,525,0.017,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,20,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.011,0.0,0.0,0.0,0.0,0.0,525,0.017,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,21,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.012,0.0,0.0,0.0,0.0,0.0,525,0.017,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,22,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.012,0.0,0.0,0.0,0.0,0.0,525,0.017,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,23,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.011,0.0,0.0,0.0,0.0,0.0,525,0.017,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,24,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.012,0.0,0.0,0.0,0.0,0.0,525,0.018,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,25,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.012,0.0,0.0,0.0,0.0,0.0,525,0.018,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,26,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.012,0.0,0.0,0.0,0.0,0.0,525,0.019,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,27,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.012,0.0,0.0,0.0,0.0,0.0,525,0.019,0.0,0.0,0.0,0.0,0.0
corralco:CL:ERA5,28,525,0.006,0.0,0.0,0.0,0.0,0.0,0.0,525,0.013,0.0,0.0,0.0,0.0,0.0,525,0.02,0.0,0.0,0.0,0.0,0.0
